85.90923309,68.96103668
88.15385437,72.08585358
88.15385437,72.08585358
85.40258026,71.01637268
89.58446503,67.36288452
89.58446503,67.36288452
86.16015625,67.59792328
88.09952545,70.32404327
87.90695953,68.80873871
86.01158905,67.92858887
87.05281067,76.01105499
86.21406555,72.52117157
87.79186249,71.61552429
87.1052475,64.33312225
87.81056213,64.9413147
87.72803497,64.71273041
88.03057861,69.57431793
86.25133514,72.48052216
86.84688568,76.83519745
86.20059967,71.93273163
83.76555634,63.39762878
87.73262024,66.61746979
90.81765747,67.87653351
87.8970871,75.04035187
85.81176758,73.56329346
89.83867645,67.19197845
89.83867645,67.19197845
89.83867645,67.19197845
85.9438324,66.16059875
86.49021912,76.88043213
86.49021912,76.88043213
88.98329163,65.05715179
88.98329163,65.05715179
87.4862442,63.62113571
88.7694931,71.53968048
86.44527435,71.37883759
86.25680542,72.77410889
87.37096405,69.51282501
88.10691071,72.63343048
87.09200287,66.78887177
86.62260437,70.21298981
86.62260437,70.21298981
86.62260437,70.21298981
88.52529144,68.99575043
87.24321747,63.06064606
87.43357849,70.69471741
87.47884369,67.93605042
87.65462494,67.07509613
86.3358078,68.56690979
86.44269562,75.11078644
88.53757477,74.74981689
86.67033386,73.53448486
87.71743011,72.44439697
88.29187012,67.05340576
86.94790649,67.19798279
85.62018585,60.62309265
86.97411346,66.70126343
89.28729248,71.98368835
87.10285187,68.24732971
86.45211029,65.33328247
86.45211029,65.33328247
87.25878906,74.83188629
86.98273468,80.90898895
87.15146637,76.75990295
88.36975861,67.16675568
86.41107178,64.13909149
85.70828247,59.66226959
86.59906006,63.74264145
86.25970459,73.0855484
88.64569092,74.17507935
88.68006134,69.86664581
85.24996185,63.90143967
83.56616211,65.50979614
87.9101944,69.42601013
88.62919617,76.80970764
85.72382355,76.17610168
86.65339661,79.77584839
86.03278351,66.47460938
86.61503601,56.82339096
86.97081757,61.09162903
86.04920197,68.0012207
86.0969696,75.65696716
86.36712646,70.07099152
89.15099335,67.76700592
86.10163116,65.55895996
85.47564697,68.75756073
86.03873444,74.69021606
86.81430817,79.57267761
87.81377411,76.69020081
85.5066452,66.17254639
85.10185242,58.98416138
87.68262482,58.17603302
86.7783432,70.24797058
85.44545746,72.57236481
86.62969208,69.23384857
88.09288788,69.64061737
86.53582764,67.10418701
85.4324646,69.60436249
87.134758,74.02107239
87.18479156,75.67925262
85.37182617,73.23680878
87.31695557,65.61186218
88.07640076,62.65678787
85.15301514,68.62213898
87.73516083,78.768013
88.65109253,66.58747864
83.90395355,59.53633118
85.54288483,64.80211639
87.30873108,67.44821167
87.12754059,76.98925781
85.62921143,74.98027802
86.32450867,72.44626617
87.27194977,70.24216461
87.22106934,65.24864197
85.71868134,67.44321442
86.1949234,73.09638977
86.94522858,72.29518127
87.21688843,58.93974686
84.60694885,59.06734848
85.00550079,68.89292908
88.34411621,80.12584686
88.72485352,81.65598297
88.72485352,81.65598297
87.28813934,69.19997406
87.64806366,63.84890747
82.88117981,67.1259079
86.89795685,73.28747559
89.62395477,72.33019257
89.02134705,74.46157837
84.62844849,59.76962662
85.61517334,64.295578
85.15300751,66.16462708
86.4794693,80.20452881
88.34830475,72.54904938
85.53879547,67.59414673
86.55143738,69.65406036
87.79812622,66.68032074
88.13227081,72.320755
85.26477051,66.68425751
85.3917923,70.81980133
87.52046967,71.69735718
88.31150055,67.59228516
86.57966614,68.91670227
85.8760376,73.37195587
88.17378235,74.79078674
87.84305573,64.02742767
85.64784241,63.97759628
87.4781189,69.18706512
89.00260925,69.64710999
88.28482056,75.93570709
85.00777435,71.01950836
85.09636688,75.33500671
85.99768829,75.80014038
86.30983734,64.69685364
87.86363983,61.37498856
89.6873703,56.87266922
88.4571228,65.5828476
85.36842346,70.93756104
86.61066437,76.01686859
86.84338379,81.62679291
86.50596619,77.60211182
88.06319427,70.38858032
86.52397919,64.35511017
87.64870453,68.64103699
89.85507965,63.69874573
87.57926941,66.69281006
86.8445816,65.50554657
88.07582855,69.34061432
88.25852203,76.3473053
86.96973419,68.93907928
85.91538239,73.96161652
88.01561737,70.43546295
86.73601532,69.92737579
88.00695038,73.99528503
85.36680603,72.72680664
87.8166275,71.30503845
89.53960419,62.18026352
87.05764771,57.96613693
85.15536499,59.0536232
87.74482727,71.09765625
88.01875305,77.57042694
86.7003479,77.70088959
87.83306122,77.71774292
85.71411133,69.82962799
87.08204651,73.07824707
89.55469513,67.1268692
85.82073212,67.10663605
88.14138031,70.71950531
86.90184784,61.131073
85.59368134,64.16062164
87.56858826,68.01919556
88.81095123,73.31478882
86.10215759,73.89316559
86.71076202,69.94021606
87.83712769,72.15927124
86.22402191,74.81826019
84.51194,75.10228729
87.44239807,66.43895721
88.34230804,67.26144409
87.02963257,61.52997589
86.27258301,62.6540184
87.99881744,71.65768433
87.99881744,71.65768433
87.70304871,82.04303741
88.69691467,71.05531311
83.53746796,63.68392944
87.7726593,69.58840942
88.64910126,70.06917572
89.69342804,71.91744995
85.00157166,70.1311264
84.54180145,73.956604
86.21348572,67.51624298
88.06729889,68.82393646
87.53587341,59.41218948
87.1019516,68.68225861
89.8791275,72.44126892
83.80180359,64.84051514
84.92390442,74.96533203
85.91975403,77.66694641
87.15839386,75.54425049
89.83200073,69.93360138
87.66017914,60.23415756
87.16801453,64.83104706
86.7487793,71.10176086
85.22455597,68.30119324
86.27404785,74.88470459
88.6547699,78.4214325
85.97410583,73.73699951
89.13239288,61.36768723
90.8186264,58.84490204
85.70542908,65.46432495
84.5599823,77.20024109
85.33946228,74.67501831
85.65530396,75.98893738
87.75771332,77.73849487
89.06073761,65.07801819
88.10764313,58.19630432
86.18764496,58.67368317
87.73924255,72.70939636
87.76358795,77.52579498
82.76937103,72.24337769
86.41008759,70.53352356
91.31758118,72.42160034
91.31758118,72.42160034
84.58734131,63.70742035
88.90322876,70.55057526
89.73873901,70.40021515
86.40725708,69.85414886
85.20601654,67.96498108
85.89581299,61.88687897
88.11754608,77.30773926
90.24213409,68.63796997
88.03455353,65.48288727
85.77643585,71.00209045
86.79872131,75.15994263
87.94216156,75.38793182
87.69171143,66.22280121
86.26935577,67.36975098
85.99549103,68.22194672
91.03684998,66.73377991
88.77093506,65.3475647
84.01792145,72.5880127
88.69208527,79.75313568
88.76169586,66.73655701
87.2765274,68.10665131
88.70900726,69.10636139
87.36067963,76.35105133
88.96916199,74.23387909
86.87712097,64.76987457
85.7936554,63.86041641
87.17512512,66.96463013
87.88907623,67.21770477
89.06739807,66.86142731
88.83507538,75.23521423
85.11645508,76.04433441
85.96583557,67.82338715
88.5747757,68.98808289
86.5957489,71.59811401
89.63256836,74.62104797
89.46179199,68.69832611
86.91933441,63.63230515
86.6782608,64.91606903
86.87792969,67.08031464
88.03250885,71.63642883
88.93863678,73.55451965
88.61508179,77.00436401
88.21395111,74.32810211
88.68386841,64.44464874
87.19333649,63.7589035
86.24904633,71.95559692
88.64118958,73.67060852
86.84427643,70.94420624
87.86127472,68.1905899
87.68122864,65.73485565
88.9792099,66.84621429
86.14509583,65.93961334
87.75354767,69.86472321
87.81046295,79.95340729
86.65557098,71.23581696
91.62142181,65.36974335
87.76585388,70.93759155
85.0873642,74.70348358
88.80752563,72.40747833
89.51061249,65.50759125
89.51061249,65.50759125
88.7702179,70.90428162
87.73097992,71.286026
87.44673157,65.10842133
87.87271881,71.43508148
87.57501984,72.92269135
87.31188965,70.64503479
88.33558655,69.32004547
88.32756805,70.35129547
89.43460846,72.59448242
88.74967194,65.73085022
85.05326843,62.96479797
87.54008484,69.22251892
91.37529755,76.85758209
86.89744568,71.53793335
86.28009033,65.17069244
90.8070755,69.9061203
89.00672913,71.49901581
86.83516693,69.94306946
88.95420837,67.45616913
89.35690308,74.82743835
87.50228882,72.4396286
90.33889771,64.67887115
88.90830231,62.32278061
86.82260132,71.13967133
88.83139801,74.97890472
87.31860352,68.33712769
88.69317627,67.66349792
88.46883392,72.76055145
87.17037201,74.01861572
88.88702393,66.89569092
88.3225708,60.85007858
89.37712097,70.50461578
87.345047,72.31447601
87.20298004,70.01734924
86.88626099,66.88733673
87.9287262,69.84494019
90.98725891,72.33226013
89.2924881,68.9247818
87.57975769,71.81884003
88.50595093,76.48421478
89.38609314,76.14033508
89.08850098,61.05644608
88.15706635,61.97021484
86.36755371,72.45922852
87.53704834,68.95546722
91.38439941,67.17136383
90.56671143,61.10204315
87.27454376,70.34017181
89.26760101,74.2908783
88.26590729,73.88072205
85.24594879,77.69671631
88.77590942,75.19100952
90.95056915,70.31139374
87.26813507,59.51076889
88.05889893,62.85493851
91.10504913,73.52838135
89.21759796,70.45949554
87.43933868,62.66701508
88.64769745,64.33498383
88.63050079,73.3494339
88.63050079,73.3494339
90.27552795,77.09754181
87.10740662,73.46475983
87.11676025,70.09130859
89.90720367,67.86231232
88.74700928,62.23801804
89.12731171,69.7921524
90.30178833,72.90358734
88.09458923,63.87791061
88.39867401,56.99559021
89.28885651,66.03103638
86.92453003,84.1692276
89.1339798,81.60263824
90.52308655,77.56467438
89.22721863,65.93656921
87.8989563,64.66797638
86.37702179,68.16656494
88.74906158,66.06623077
90.74565887,73.83823395
89.90919495,70.37836456
89.90919495,70.37836456
88.22634888,59.85004425
88.43458557,68.9310379
89.41044617,81.87284851
88.66281128,80.01574707
87.62462616,75.33808899
89.25152588,64.7950592
88.52397919,69.86670685
89.40385437,64.41783142
87.91503906,66.40670013
88.27590942,71.68985748
89.80903625,67.1958313
89.51516724,68.45484161
85.64463043,58.57481003
89.46896362,71.79384613
91.05458069,77.46482849
87.24660492,74.06554413
89.55322266,75.29890442
88.00065613,72.83634186
88.33164215,72.23345184
